pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist,is_borderline_massive,size_class,temp_zone,P_HABITABLE,P_ESI,P_TYPE,P_HABZONE_OPT,P_HABZONE_CON,hwc_habitable_label
HIP 113103 b,HIP 113103,Transit,2023,7.610303,1.829,4.0,721.0,4930.0,0.742,0.761,46.2122,False,Super-Earth,Too Hot,0.0,0.28668788,Superterran,0.0,0.0,Not habitable
UCAC3 113-933 b,UCAC3 113-933,Imaging,2024,,12.1,6674.396547,1.79,3864.0,0.564484,0.61,52.5829,True,Giant,Too Cold,,,,,,
HD 73344 c,HD 73344,Radial Velocity,2025,65.94,13.5,118.54999581,562.57,6148.0,1.22,1.19,35.26,False,Giant,Too Hot,,,,,,
Kepler-139 f,Kepler-139,Transit Timing Variations,2025,355.0,6.67,36.0,,5630.0,1.045,1.078,391.038,False,Giant,,,,,,,
TIC 249022743 b,TIC 249022743,Transit,2026,2.25719681538,4.79568155,20.6,,5567.58,1.2084,1.0,396.46,False,Sub-Neptune/Neptune,,,,,,,
TIC 260969020 b,TIC 260969020,Transit,2026,8.48584501953,2.22686612,5.59,,4572.94,0.68988,0.75,121.222,False,Sub-Neptune/Neptune,,,,,,,
Kepler-62 e,Kepler-62,Transit,2013,122.3874,1.61,36.0,270.0,4925.0,0.64,0.69,300.874,False,Super-Earth,Temperate,2.0,0.82742754,Superterran,1.0,0.0,Optimistic sample
HD 105618 c,HD 105618,Radial Velocity,2022,77114.07158,11.9,8419.59232984,51.64,5671.0,1.27399,1.01,70.0837,True,Giant,Too Cold,0.0,0.075556746,Jovian,0.0,0.0,Not habitable
HIP 113103 c,HIP 113103,Transit,2023,14.245648,2.4,6.35,585.0,4930.0,0.742,0.761,46.2122,False,Sub-Neptune/Neptune,Too Hot,0.0,0.2862008,Superterran,0.0,0.0,Not habitable
Kepler-1053 b,Kepler-1053,Transit,2016,2.414351654,0.98,0.904,953.0,4529.0,0.69,0.74,151.129,False,Earth-sized,Too Hot,0.0,0.30379025,Terran,0.0,0.0,Not habitable
Kepler-102 d,Kepler-102,Transit,2014,10.311767,1.154,3.0,686.0,4909.0,0.724,0.803,107.796,False,Earth-sized,Too Hot,0.0,0.33000703,Terran,0.0,0.0,Not habitable
HD 196067 c,HD 196067,Radial Velocity,2025,4.601088,3.21,10.4,,6072.0,1.71,1.16,39.9346,False,Sub-Neptune/Neptune,,,,,,,
GJ 887 d,GJ 887,Radial Velocity,2026,50.77,2.34,6.1,241.0,3688.0,0.468,0.495,3.28679,False,Sub-Neptune/Neptune,Temperate,,,,,,
Kepler-347 b,Kepler-347,Transit,2014,12.79836,1.97,4.54,908.0,6088.0,1.005,0.922,1298.88,False,Super-Earth,Too Hot,0.0,0.26349265,Superterran,0.0,0.0,Not habitable
HD 11112 b,HD 11112,Radial Velocity,2022,17244.90764,12.6,2598.56505563,94.51,5905.64,1.47368,1.07,44.3804,False,Giant,Too Cold,0.0,0.085263156,Jovian,0.0,0.0,Not habitable
Kepler-485 b,Kepler-485,Transit,2016,3.243259796,14.41,,1243.0,5958.0,1.09,1.07,1140.95,False,Giant,Too Hot,0.0,0.064307781,Jovian,0.0,0.0,Not habitable
TIC 393818343 b,TIC 393818343,Transit,2024,16.24921,12.18416202,1379.37528638,805.5,5756.0,1.086,1.082,93.7345,False,Giant,Too Hot,,,,,,
Kepler-1032 b,Kepler-1032,Transit,2016,3.290117953,1.87,4.16,802.0,4647.0,0.71,0.77,673.01,False,Super-Earth,Too Hot,0.0,0.2690377,Superterran,0.0,0.0,Not habitable
HD 284149 AB b,HD 284149 A,Imaging,2017,,12.0,8352.53053596,2395.0,6035.0,1.36,1.13,117.807,True,Giant,Too Hot,,,,,,
WASP-132 d,WASP-132,Radial Velocity,2024,1816.6,12.8,1639.99458012,107.0,4686.0,0.758,0.789,122.91,False,Giant,Too Cold,,,,,,
K2-157 c,K2-157,Radial Velocity,2025,25.942,6.08,30.8,587.0,5334.0,0.86,0.89,298.373,False,Giant,Too Hot,,,,,,
KOINTREAU-4 b,2MASS J16262785-2625152,Imaging,2026,,12.2,4862.7746271,,3252.0,,,145.434,True,Giant,,,,,,,
TIC 390586021 b,TIC 390586021,Transit,2026,2.74703755819,2.86009388,8.55,,4434.81,0.726565,0.648,114.558,False,Sub-Neptune/Neptune,,,,,,,
HD 113337 c,HD 113337,Radial Velocity,2020,5429.93477,12.1,6299.67685515,153.36,6774.0,1.5,1.41,36.18,True,Giant,Too Cold,0.0,0.15992948,Jovian,0.0,0.0,Not habitable
HD 94771 b,HD 94771,Radial Velocity,2023,2164.0,14.2,169.0,200.79,5631.0,1.903,1.2,57.7807,False,Giant,Temperate,0.0,0.27489826,Jovian,0.0,0.0,Not habitable
TOI-6695 b,TOI-6695,Transit,2025,80.389,9.52763359,66.74396547,599.0,6400.0,1.517,1.338,282.536,False,Giant,Too Hot,,,,,,
Gaia-5 b,Gaia-5,Astrometry,2025,358.62,12.1,6633.07885409,,3447.0,0.345,0.339,41.1813,True,Giant,,,,,,,
DMPP-2 d,DMPP-2,Radial Velocity,2026,16.491,11.6,91.79,1105.06,6500.0,1.78,1.41,137.94,False,Giant,Too Hot,,,,,,
TIC 423703298 b,TIC 423703298,Transit,2026,4.03712711976,2.77230429,8.11,,4540.37,0.729825,0.691,136.191,False,Sub-Neptune/Neptune,,,,,,,
Kepler-335 b,Kepler-335,Transit,2014,6.562331,3.39,11.4,1290.0,5877.0,1.854,1.367,1278.97,False,Sub-Neptune/Neptune,Too Hot,0.0,0.19673654,Neptunian,0.0,0.0,Not habitable
Kepler-1023 b,Kepler-1023,Transit,2016,62.1387714,2.63,7.41,524.0,5494.0,0.89,0.93,694.175,False,Sub-Neptune/Neptune,Too Hot,0.0,0.38043274,Neptunian,0.0,0.0,Not habitable
TOI-5592 b,TOI-5592,Transit,2025,2.6085846,17.14974047,285.72773789,1789.0,6237.0,1.393,1.194,597.026,False,Giant,Too Hot,,,,,,
HD 122562 c,HD 122562,Radial Velocity,2022,84.96276,10.1,73.10053361,552.02,4956.0,2.16627,1.241,53.2528,False,Giant,Too Hot,0.0,0.14868107,Jovian,0.0,0.0,Not habitable
HD 115404 A c,HD 115404 A,Radial Velocity,2022,15319.22517,12.5,3279.67133183,61.22,5019.17,0.727007,0.83,10.9816,False,Giant,Too Cold,0.0,0.073682643,Jovian,0.0,0.0,Not habitable
GJ 1002 c,GJ 1002,Radial Velocity,2022,21.202,1.1,1.36,181.7,3024.0,0.137,0.12,4.84867,False,Earth-sized,Too Cold,1.0,0.58171525,Terran,1.0,1.0,Conservative sample
Kepler-932 b,Kepler-932,Transit,2016,1.921437396,1.37,2.45,1276.0,5331.0,0.84,0.87,465.612,False,Super-Earth,Too Hot,0.0,0.28660712,Terran,0.0,0.0,Not habitable
TOI-6707 b,TOI-6707,Transit,2026,3.83479363758,5.72673066,27.8,1509.43,6289.49,1.58202,1.14,641.467,False,Sub-Neptune/Neptune,Too Hot,,,,,,
Kepler-139 e,Kepler-139,Radial Velocity,2023,2047.635373,13.7,378.0,154.06,5622.0,1.045,1.078,391.038,False,Giant,Too Cold,0.0,0.15673558,Jovian,0.0,0.0,Not habitable
Kepler-328 c,Kepler-328,Transit,2013,71.312,5.4,39.4,475.0,6064.0,1.06,1.15,2213.19,False,Sub-Neptune/Neptune,Too Hot,0.0,0.19186807,Neptunian,0.0,0.0,Not habitable
TOI-7510 d,TOI-7510,Transit,2025,48.864468,10.52,190.0,542.4,5720.0,1.035,1.063,249.006,False,Giant,Too Hot,,,,,,
Kepler-138 d,Kepler-138,Transit,2014,23.0923,1.51,2.1,345.0,3841.0,0.535,0.535,66.8624,False,Super-Earth,Too Hot,0.0,0.59017988,Terran,0.0,0.0,Not habitable
Kepler-1779 b,Kepler-1779,Transit,2021,16.34359932,3.03295685,9.44,730.0,5730.0,1.056,1.008,908.501,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23029047,Neptunian,0.0,0.0,Not habitable
Kepler-973 b,Kepler-973,Transit,2016,49.6077331,1.96,4.5,402.0,5213.0,0.78,0.86,328.52,False,Super-Earth,Too Hot,0.0,0.41824445,Superterran,0.0,0.0,Not habitable
TOI-5595 b,TOI-5595,Transit,2026,5.99002553853,4.73740402,20.1,621.0,4417.3,0.743344,0.645,136.955,False,Sub-Neptune/Neptune,Too Hot,,,,,,
HD 203387 b,HD 203387,Radial Velocity,2022,512.5352,13.1,1106.04285636,610.0,5174.32,10.5852,2.817,61.7477,False,Giant,Too Hot,0.0,0.098582268,Jovian,0.0,0.0,Not habitable
TOI-6016 b,TOI-6016,Transit,2024,4.023687,13.67495645,371.85923619,1890.0,6110.0,1.51,1.31,364.715,False,Giant,Too Hot,,,,,,
HIP 99770 b,HIP 99770,Imaging,2023,18600.0,12.2,5403.082919,135.17,8000.0,1.93986,1.9,40.0765,True,Giant,Too Cold,0.0,0.12306223,Jovian,0.0,0.0,Not habitable
Kepler-1772 b,Kepler-1772,Transit,2021,3.215090036,2.68609988,7.68,1155.0,5541.0,0.934,0.942,871.564,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22319048,Neptunian,0.0,0.0,Not habitable
GJ 2126 b,GJ 2126,Radial Velocity,2025,272.7,13.6,413.1769291,203.08,4159.0,0.728,0.65,38.129,False,Giant,Temperate,,,,,,
TOI-5616 b,TOI-5616,Transit,2024,2.002849,10.78,624.0,939.0,3996.0,0.646,0.666,390.415,False,Giant,Too Hot,,,,,,
Kepler-408 b,Kepler-408,Transit,2014,2.46502,0.82,5.0,1561.0,6104.0,1.23,1.08,88.7832,False,Earth-sized,Too Hot,0.0,0.29038757,Terran,0.0,0.0,Not habitable
Gaia23braL b,Gaia23braL,Microlensing,2026,,13.5,518.06030341,129.2,5055.0,1.36181,0.774,4330.0,False,Giant,Too Cold,,,,,,
Kepler-10 d,Kepler-10,Radial Velocity,2023,151.06,3.49,12.0,387.0,5708.0,1.065,0.91,185.506,False,Sub-Neptune/Neptune,Too Hot,0.0,0.41488315,Neptunian,0.0,0.0,Not habitable
GJ 3988 b,GJ 3988,Radial Velocity,2023,6.9442,1.74,3.69,348.0,3273.0,0.19734,0.1842,9.9105,False,Super-Earth,Too Hot,0.0,0.64622072,Superterran,0.0,0.0,Not habitable
TOI-1408 c,TOI-1408,Transit Timing Variations,2024,2.1664,2.22,7.6,1864.0,6117.0,1.53,1.312,139.484,False,Sub-Neptune/Neptune,Too Hot,,,,,,
HD 68475 b,HD 68475,Radial Velocity,2026,7832.0,12.8,1639.99458012,79.88,5022.0,0.79099,0.83,33.4297,False,Giant,Too Cold,,,,,,
HD 48265 c,HD 48265,Radial Velocity,2026,10418.0,12.9,1414.33641115,124.28,5805.0,2.05,1.38,90.5446,False,Giant,Too Cold,,,,,,
Kepler-958 b,Kepler-958,Transit,2016,9.7678805,2.06,4.9,749.0,5421.0,0.86,0.91,449.773,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26995651,Superterran,0.0,0.0,Not habitable
TOI-5624 d,TOI-5624,Transit,2026,13.731468,3.584,4.9,712.6,5327.0,0.82,0.858,101.913,False,Sub-Neptune/Neptune,Too Hot,,,,,,
KOI-351 d,KOI-351,Transit,2013,59.73667,2.87,8.6,520.0,6080.0,1.2,1.2,848.254,False,Sub-Neptune/Neptune,Too Hot,0.0,0.2804709,Neptunian,0.0,0.0,Not habitable
Kepler-20 e,Kepler-20,Transit,2011,6.0984882,0.821,0.76,1004.0,5495.0,0.9164,0.929,282.563,False,Earth-sized,Too Hot,0.0,0.29775091,Terran,0.0,0.0,Not habitable
nu Oct A b,nu Oct A,Radial Velocity,2016,402.4,13.3,696.04421133,477.33,4910.0,5.04,1.57,21.1999,False,Giant,Too Hot,0.0,0.15360301,Jovian,0.0,0.0,Not habitable
TOI-1288 c,TOI-1288,Radial Velocity,2022,416.0,11.1,85.7,245.88,5388.0,0.9583,0.9552,114.865,False,Giant,Temperate,0.0,0.38043924,Jovian,1.0,1.0,Not habitable
Kepler-104 c,Kepler-104,Transit,2014,23.668205,3.13,7.14430805,668.0,5711.0,1.349,0.818,400.785,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22781832,Neptunian,0.0,0.0,Not habitable
Kepler-507 b,Kepler-507,Transit,2016,3.568096926,1.3,5.69692195,1407.0,6113.0,1.32,1.16,391.644,False,Super-Earth,Too Hot,0.0,0.28841402,Terran,0.0,0.0,Not habitable
HN Lib b,HN Lib,Radial Velocity,2023,36.116,2.2,5.46,234.4,3347.0,0.299,0.291,6.24442,False,Sub-Neptune/Neptune,Temperate,2.0,0.64745149,Superterran,1.0,1.0,Optimistic sample
Kepler-49 d,Kepler-49,Transit,2014,2.576549,1.6,235.982,717.0,4252.0,0.559,0.549,311.222,False,Super-Earth,Too Hot,0.0,0.29197264,Terran,0.0,0.0,Not habitable
HIP 10090 b,HIP 10090,Radial Velocity,2026,2960.0,13.0,1229.99593509,163.17,5661.0,1.38268,0.94,82.3937,False,Giant,Too Cold,,,,,,
Kepler-346 b,Kepler-346,Transit,2014,6.511127,2.66,7.56,1008.0,6033.0,1.021,0.943,984.105,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23272028,Neptunian,0.0,0.0,Not habitable
Kepler-265 d,Kepler-265,Transit,2014,43.130617,2.49,6.76,554.0,5835.0,1.103,0.97,1280.25,False,Sub-Neptune/Neptune,Too Hot,0.0,0.29842142,Superterran,0.0,0.0,Not habitable
Kepler-399 b,Kepler-399,Transit,2014,14.425281,0.96,0.84,773.0,5502.0,0.68,0.902,740.537,False,Earth-sized,Too Hot,0.0,0.3309576,Terran,0.0,0.0,Not habitable
Kepler-110 c,Kepler-110,Transit,2014,31.719775,2.21,5.52,743.0,5960.0,1.149,0.989,586.531,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27117415,Superterran,0.0,0.0,Not habitable
Kepler-1248 b,Kepler-1248,Transit,2016,7.46725407,1.18,1.76,1035.0,6149.0,1.21,1.21,593.026,False,Earth-sized,Too Hot,0.0,0.29531984,Terran,0.0,0.0,Not habitable
Kepler-1269 b,Kepler-1269,Transit,2016,37.3331536,1.63,3.29,657.0,5998.0,1.15,1.1,1097.23,False,Super-Earth,Too Hot,0.0,0.29212664,Superterran,0.0,0.0,Not habitable
Kepler-1314 b,Kepler-1314,Transit,2016,5.424749281,5.11,22.9,625.0,4188.0,0.59,0.6,141.98685057,False,Sub-Neptune/Neptune,Too Hot,0.0,0.32868495,Neptunian,0.0,0.0,Not habitable
Kepler-1870 b,Kepler-1870,Transit,2021,3.606940031,2.10143764,5.07,1046.0,5508.0,0.84,0.955,407.216,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25423158,Superterran,0.0,0.0,Not habitable
Kepler-236 b,Kepler-236,Transit,2014,8.295611,1.57,3.09,469.0,3750.0,0.51,0.596005,288.763,False,Super-Earth,Too Hot,0.0,0.36761275,Terran,0.0,0.0,Not habitable
Kepler-125 c,Kepler-125,Transit,2014,5.774464,0.74,0.33,529.0,3810.0,0.512,0.542101,183.365,False,Earth-sized,Too Hot,0.0,0.3583096,Subterran,0.0,0.0,Not habitable
Kepler-304 d,Kepler-304,Transit,2014,9.653471,2.75,8.0,611.0,4731.0,0.687,0.737,434.684,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25607812,Neptunian,0.0,0.0,Not habitable
Kepler-326 d,Kepler-326,Transit,2014,6.766888,1.21,6.9,781.0,5105.0,0.801,0.91,487.675,False,Earth-sized,Too Hot,0.0,0.29845628,Terran,0.0,0.0,Not habitable
Kepler-126 c,Kepler-126,Transit,2014,21.869741,1.58,1.27942148,790.0,6239.0,1.358,1.108,237.401,False,Super-Earth,Too Hot,0.0,0.28768302,Terran,0.0,0.0,Not habitable
Kepler-400 c,Kepler-400,Transit,2014,17.340824,1.49,2.83,755.0,5886.0,1.145,1.08,845.97,False,Super-Earth,Too Hot,0.0,0.29666216,Terran,0.0,0.0,Not habitable
Kepler-1089 b,Kepler-1089,Transit,2016,5.132485618,1.83,4.01,584.0,3753.0,0.49,0.52,259.328,False,Super-Earth,Too Hot,0.0,0.32617528,Superterran,0.0,0.0,Not habitable
Kepler-102 f,Kepler-102,Transit,2014,27.453592,0.861,4.3,495.0,4909.0,0.724,0.803,107.796,False,Earth-sized,Too Hot,0.0,0.42449705,Terran,0.0,0.0,Not habitable
Kepler-1223 b,Kepler-1223,Transit,2016,16.301259,1.22,1.98,557.0,4870.0,0.75,0.8,459.957,False,Earth-sized,Too Hot,0.0,0.3549864,Terran,0.0,0.0,Not habitable
Kepler-1853 b,Kepler-1853,Transit,2021,48.88819885,1.51862272,2.92,386.0,4821.0,0.788,0.765,562.348,False,Super-Earth,Too Hot,0.0,0.51517769,Terran,0.0,0.0,Not habitable
Kepler-512 b,Kepler-512,Transit,2016,34.43587975,2.69,7.7,652.0,5997.0,1.3,1.17,467.375,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25863938,Neptunian,0.0,0.0,Not habitable
Kepler-369 b,Kepler-369,Transit,2014,2.732756,1.13,1.51,687.0,3591.0,0.471,0.5,214.0,False,Earth-sized,Too Hot,0.0,0.32421746,Terran,0.0,0.0,Not habitable
Kepler-305 c,Kepler-305,Transit,2013,8.291,3.3,6.0,728.0,5080.0,0.8,0.76,868.477,False,Sub-Neptune/Neptune,Too Hot,0.0,0.21643567,Neptunian,0.0,0.0,Not habitable
Kepler-975 c,Kepler-975,Transit,2023,5.05821338,10.69,80.2,1168.0,4883.0,1.667,0.951,426.088,False,Giant,Too Hot,0.0,0.092764304,Jovian,0.0,0.0,Not habitable
Kepler-22 b,Kepler-22,Transit,2011,289.863876,2.1,9.1,279.0,5596.0,0.869,0.857,194.642,False,Sub-Neptune/Neptune,Temperate,2.0,0.7216326,Superterran,1.0,1.0,Optimistic sample
Kepler-1995 b,Kepler-1995,Transit,2023,73.7578875,4.28,16.9,375.0,5029.0,0.93,0.847,595.331,False,Sub-Neptune/Neptune,Too Hot,0.0,0.45880417,Neptunian,0.0,0.0,Not habitable
Kepler-1227 b,Kepler-1227,Transit,2016,94.2887577,2.29,5.86,369.0,5747.0,0.95,0.97,623.706,False,Sub-Neptune/Neptune,Too Hot,0.0,0.4862259,Superterran,0.0,0.0,Not habitable
Kepler-1272 b,Kepler-1272,Transit,2016,51.1309704,2.37,6.21,542.0,5926.0,1.09,1.06,1206.37,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27617091,Superterran,0.0,0.0,Not habitable
Kepler-201 c,Kepler-201,Transit,2014,151.884058,2.85,8.5,378.0,6065.0,1.229,1.098,636.445,False,Sub-Neptune/Neptune,Too Hot,0.0,0.37422124,Neptunian,0.0,0.0,Not habitable
Kepler-215 c,Kepler-215,Transit,2014,14.667108,1.77,3.78,675.0,5739.0,1.027,0.788,485.997,False,Super-Earth,Too Hot,0.0,0.28845768,Superterran,0.0,0.0,Not habitable
Kepler-267 c,Kepler-267,Transit,2014,6.87745,2.13,5.18,484.0,4258.0,0.555,0.541571,264.993,False,Sub-Neptune/Neptune,Too Hot,0.0,0.32413048,Superterran,0.0,0.0,Not habitable
Kepler-373 c,Kepler-373,Transit,2014,16.725948,1.24,2.07,729.0,5787.0,0.845,0.981,1090.45,False,Earth-sized,Too Hot,0.0,0.30241422,Terran,0.0,0.0,Not habitable
Kepler-54 d,Kepler-54,Transit,2014,20.995694,1.53,12.0946,328.0,4252.0,0.554,0.518,271.701,False,Super-Earth,Too Hot,0.0,0.60488086,Terran,0.0,0.0,Not habitable
Kepler-329 b,Kepler-329,Transit,2014,7.416397,1.4,2.54,547.0,4257.0,0.523,0.602,439.719,False,Super-Earth,Too Hot,0.0,0.33001479,Terran,0.0,0.0,Not habitable
Kepler-279 d,Kepler-279,Transit,2013,54.414,3.1,37.5,574.0,6689.45,1.07,1.1,1037.4,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23663648,Neptunian,0.0,0.0,Not habitable
HD 219134 c,HD 219134,Radial Velocity,2015,6.76458,1.511,4.36,782.0,4699.0,0.778,0.81,6.53127,False,Super-Earth,Too Hot,0.0,0.3003019,Terran,0.0,0.0,Not habitable
Kepler-1198 b,Kepler-1198,Transit,2016,7.6847716,1.47,2.76,830.0,5517.0,0.9,0.93,743.03,False,Super-Earth,Too Hot,0.0,0.29278687,Terran,0.0,0.0,Not habitable
Kepler-161 c,Kepler-161,Transit,2014,7.06424,2.05,3.61,769.0,5078.0,0.806,0.853,434.632,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26922609,Superterran,0.0,0.0,Not habitable
Kepler-1294 b,Kepler-1294,Transit,2016,115.6862258,3.19,10.3,401.0,5776.0,0.97,0.99,1855.7,False,Sub-Neptune/Neptune,Too Hot,0.0,0.29661996,Neptunian,0.0,0.0,Not habitable
Kepler-1319 b,Kepler-1319,Transit,2016,2.886762645,1.34,2.36,557.0,3655.0,0.54,0.56,103.917,False,Super-Earth,Too Hot,0.0,0.3178378,Terran,0.0,0.0,Not habitable
Kepler-275 d,Kepler-275,Transit,2014,35.676062,3.33,11.1,671.0,6165.0,1.383,1.189,2034.25,False,Sub-Neptune/Neptune,Too Hot,0.0,0.21876304,Neptunian,0.0,0.0,Not habitable
Kepler-374 b,Kepler-374,Transit,2014,1.897806,1.03,1.08,1761.0,5977.0,0.911,1.033,1265.61,False,Earth-sized,Too Hot,0.0,0.29344853,Terran,0.0,0.0,Not habitable
Kepler-306 d,Kepler-306,Transit,2014,17.326644,2.47,6.66,535.0,4954.0,0.719,0.75,775.679,False,Sub-Neptune/Neptune,Too Hot,0.0,0.28467459,Superterran,0.0,0.0,Not habitable
Kepler-305 e,Kepler-305,Transit,2020,3.20538,1.7938153,3.87,1000.0,4974.0,0.827279,0.82,868.477,False,Super-Earth,Too Hot,0.0,0.27060503,Superterran,0.0,0.0,Not habitable
Kepler-11 f,Kepler-11,Transit,2010,46.6888,2.49,2.0,513.0,5663.0,1.065,0.961,646.346,False,Sub-Neptune/Neptune,Too Hot,0.0,0.28957001,Terran,0.0,0.0,Not habitable
Kepler-276 d,Kepler-276,Transit,2013,48.648,2.8,16.3,489.0,5693.0,1.03,1.1,1144.86,False,Sub-Neptune/Neptune,Too Hot,0.0,0.31676367,Neptunian,0.0,0.0,Not habitable
Kepler-36 c,Kepler-36,Transit,2012,16.21865,3.679,7.13,928.0,5979.0,1.634,1.034,527.956,False,Sub-Neptune/Neptune,Too Hot,0.0,0.19139604,Neptunian,0.0,0.0,Not habitable
Kepler-1251 b,Kepler-1251,Transit,2016,45.0904643,1.84,4.04,487.0,5545.0,0.89,0.92,902.204,False,Super-Earth,Too Hot,0.0,0.37071513,Superterran,0.0,0.0,Not habitable
Kepler-1843 b,Kepler-1843,Transit,2021,25.54339981,2.70909809,7.8,772.0,5422.0,1.782,1.02,784.625,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23639243,Neptunian,0.0,0.0,Not habitable
Kepler-1857 b,Kepler-1857,Transit,2021,8.94340992,1.96065412,4.5,946.0,6074.0,1.005,0.873,853.275,False,Super-Earth,Too Hot,0.0,0.26202397,Superterran,0.0,0.0,Not habitable
Kepler-190 c,Kepler-190,Transit,2014,3.763024,1.46,2.73,948.0,5106.0,0.795,0.834,433.387,False,Super-Earth,Too Hot,0.0,0.28836345,Terran,0.0,0.0,Not habitable
Kepler-123 c,Kepler-123,Transit,2014,26.695074,1.48,2.79,706.0,6089.0,1.264,1.079,1021.66,False,Super-Earth,Too Hot,0.0,0.29723615,Terran,0.0,0.0,Not habitable
Kepler-380 c,Kepler-380,Transit,2014,7.630004,1.27,2.15,1056.0,6045.0,1.224,0.99,813.713,False,Super-Earth,Too Hot,0.0,0.29239891,Terran,0.0,0.0,Not habitable
Kepler-283 c,Kepler-283,Transit,2014,92.743711,1.82,3.97,240.0,4351.0,0.566,0.596,468.094,False,Super-Earth,Temperate,2.0,0.79063717,Superterran,1.0,1.0,Optimistic sample
KELT-6 c,KELT-6,Radial Velocity,2015,1276.0,13.0,1179.1493,241.9,6272.0,1.529,1.126,240.726,False,Giant,Temperate,0.0,0.37469671,Jovian,1.0,1.0,Not habitable
Kepler-85 b,Kepler-85,Transit,2012,8.3,1.778,1.84,809.0,5505.2,0.875,0.928,765.025,False,Super-Earth,Too Hot,0.0,0.26885435,Superterran,0.0,0.0,Not habitable
Kepler-799 c,Kepler-799,Transit,2021,15.19419956,2.78068551,8.15,893.0,5588.0,1.593,1.031,1509.084,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22675054,Neptunian,0.0,0.0,Not habitable
Kepler-1884 b,Kepler-1884,Transit,2021,8.988320351,1.81406781,3.95,864.0,5984.0,0.906,0.993,1443.09,False,Super-Earth,Too Hot,0.0,0.26900881,Superterran,0.0,0.0,Not habitable
Kepler-381 b,Kepler-381,Transit,2014,5.629021,0.99,0.937,1576.0,6152.0,1.568,1.144,267.323,False,Earth-sized,Too Hot,0.0,0.29476803,Terran,0.0,0.0,Not habitable
Kepler-84 d,Kepler-84,Transit,2014,4.224537,1.38,2.48,1254.0,6031.0,1.169,1.06,1023.9,False,Super-Earth,Too Hot,0.0,0.28625073,Terran,0.0,0.0,Not habitable
Kepler-334 b,Kepler-334,Transit,2014,5.470319,1.12,1.46,1090.0,5828.0,1.068,1.022,426.59,False,Earth-sized,Too Hot,0.0,0.29636453,Terran,0.0,0.0,Not habitable
Kepler-285 c,Kepler-285,Transit,2014,6.186676,1.12,1.46,851.0,5411.0,0.808,0.915,824.31,False,Earth-sized,Too Hot,0.0,0.30267075,Terran,0.0,0.0,Not habitable
Kepler-1232 b,Kepler-1232,Transit,2016,26.7839183,1.93,4.38,523.0,5471.0,0.89,0.92,632.865,False,Super-Earth,Too Hot,0.0,0.33867423,Superterran,0.0,0.0,Not habitable
Kepler-1858 b,Kepler-1858,Transit,2021,88.07160187,2.42168247,6.44,330.0,4939.0,0.819,0.785,833.055,False,Sub-Neptune/Neptune,Too Hot,0.0,0.55762321,Superterran,0.0,0.0,Not habitable
Kepler-204 c,Kepler-204,Transit,2014,25.660593,1.79,3.86,683.0,5812.0,1.238,1.038,686.723,False,Super-Earth,Too Hot,0.0,0.30198855,Superterran,0.0,0.0,Not habitable
Kepler-515 b,Kepler-515,Transit,2016,19.96371318,1.46,2.73,564.0,5293.0,0.83,0.9,255.0,False,Super-Earth,Too Hot,0.0,0.32945863,Terran,0.0,0.0,Not habitable
Kepler-221 e,Kepler-221,Transit,2014,18.369917,2.63,7.86706,582.0,5243.0,0.821,0.854,385.231,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27748684,Neptunian,0.0,0.0,Not habitable
Kepler-1877 b,Kepler-1877,Transit,2021,2.377569914,0.624086,0.179,1278.0,5615.0,0.936,1.022,285.312,False,Earth-sized,Too Hot,0.0,0.27621204,Subterran,0.0,0.0,Not habitable
Kepler-350 d,Kepler-350,Transit,2013,26.136,2.8,14.9,782.0,6492.3,1.25,1.0,956.859,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23257994,Neptunian,0.0,0.0,Not habitable
Kepler-58 e,Kepler-58,Transit,2023,4.45814897,1.61,597.796,1212.0,6100.0,1.083,1.017,969.252,False,Super-Earth,Too Hot,0.0,0.27777423,Superterran,0.0,0.0,Not habitable
Kepler-1679 b,Kepler-1679,Transit,2020,9.75376,2.0692036,4.93,813.0,5501.0,0.873196,0.96,909.28,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26787147,Superterran,0.0,0.0,Not habitable
Kepler-58 c,Kepler-58,Transit,2012,15.5741568,2.86,53.0,799.0,5843.0,1.03,0.95,969.252,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23412527,Neptunian,0.0,0.0,Not habitable
